,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
167,510431381,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,21
168,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,510441333,3,3,0,0,0,40,3,0,0,0,0,0,0,7,0,0,58
170,510441355,4,4,0,0,0,85,9,0,0,3,0,0,0,16,0,0,123
171,510441359,8,9,0,0,0,265,17,0,9,11,8,0,0,11,5,0,340
172,510441371,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,32
173,510451343,0,0,0,0,0,55,0,3,0,0,4,0,20,5,0,0,93
174,510451348,0,7,0,0,0,92,4,0,0,0,6,0,14,9,9,0,150
175,510451354,4,0,0,0,0,374,33,4,4,12,12,0,4,24,0,0,476
176,510451357,3,4,0,0,3,124,0,4,0,5,5,0,78,20,0,0,254
177,510451361,0,0,0,0,0,154,12,4,3,3,8,0,40,20,3,0,246
178,510451374,6,0,0,0,0,110,3,5,0,4,5,7,51,20,3,0,214
179,510451382,0,0,0,0,0,74,3,6,0,0,0,0,10,8,0,0,103
180,510451385,0,4,0,0,0,73,4,0,0,0,9,0,30,23,0,0,145
181,510451386,4,5,0,0,3,140,10,4,0,5,15,0,91,21,4,0,297
182,510461387,4,0,0,0,0,46,5,0,0,0,5,0,24,18,3,0,110
183,510461392,9,11,0,0,8,188,18,0,0,9,52,5,66,39,4,0,416
184,510461393,0,16,0,0,0,141,11,0,0,7,28,3,92,29,0,0,334
185,510471322,0,5,0,0,3,179,20,6,0,0,13,7,77,28,0,0,356
186,510471326,0,12,0,0,5,114,9,4,0,0,16,12,58,20,3,0,253
187,510471327,0,0,0,0,0,82,12,7,0,0,3,3,63,18,0,0,197
188,510471334,0,0,0,0,0,76,21,0,0,4,6,4,20,17,0,0,143
189,510471340,0,10,0,0,0,79,18,0,4,0,5,0,7,16,3,0,141
190,510471344,5,63,0,0,6,459,85,0,0,6,44,9,6,107,5,0,800
191,510471349,0,25,0,0,0,233,27,0,4,3,5,0,9,25,0,0,338
192,510481311,0,0,0,0,0,77,4,7,0,0,4,5,54,11,0,0,158
193,510481316,0,0,0,0,0,145,34,3,0,0,20,6,42,27,0,0,282
